time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_gender,subject,entries,91AstarG,94AstarC,97AstarA,9to5,grade9,grade8,grade7,grade6,grade5,grade4,grade3,grade2,grade1,grade99,grade98,grade88,grade87,grade77,grade76,grade66,grade65,grade55,grade54,grade44,grade43,grade33,grade32,grade22,grade21,grade11,gradeAstar,gradeA,gradeB,gradeC,gradeD,gradeE,gradeF,gradeG
201415,Academic year,National,E92000001,England,Final,Boys,Applied Business,6829,93.6,52.6,10.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.7,9.2,19.2,22.6,16.7,12.6,7,4.8
201415,Academic year,National,E92000001,England,Final,Girls,Applied Business,4815,96.6,61.8,17.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.8,15,22.6,21.3,15.5,11,5,3.4
201415,Academic year,National,E92000001,England,Final,Total,Applied Engineering,6290,95,39.5,6.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1,5.1,11.9,21.5,21.2,15.5,11.6,7.3
201415,Academic year,National,E92000001,England,Final,Boys,Applied Engineering,5817,94.8,37.7,4.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.8,4,11.4,21.5,21.6,15.9,12,7.6
201415,Academic year,National,E92000001,England,Final,Girls,Applied Engineering,473,97.9,61.3,21.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.8,18,18.4,21.1,16.5,10.4,6.1,3.6
201415,Academic year,National,E92000001,England,Final,Total,Arabic,3201,96.2,78.2,53.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,33.4,19.7,13.7,11.3,6.6,4.7,3.6,3.2
201415,Academic year,National,E92000001,England,Final,Boys,Arabic,1395,94.6,76.6,52,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,31.3,20.6,13.2,11.5,6.5,4.9,3.2,3.5
201415,Academic year,National,E92000001,England,Final,Girls,Arabic,1806,97.5,79.3,54.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,35,19,14.1,11.1,6.6,4.6,3.9,3
201415,Academic year,National,E92000001,England,Final,Total,Art and Design,176187,99,76.1,22.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9,13.8,22.8,30.5,12.7,5.8,3,1.3
201415,Academic year,National,E92000001,England,Final,Boys,Art and Design,59965,98.5,63.8,12.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.8,8,17.4,33.6,17.5,9.4,5.4,2.4
201415,Academic year,National,E92000001,England,Final,Girls,Art and Design,116222,99.3,82.5,27.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.1,16.8,25.6,28.9,10.3,4,1.8,0.7
201415,Academic year,National,E92000001,England,Final,Total,Biological Sciences,126129,99.8,91.6,42.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.6,29,29.7,19.2,6.3,1.3,0.4,0.2
201415,Academic year,National,E92000001,England,Final,Boys,Biological Sciences,63877,99.7,90.2,37.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.8,26.9,30.9,21.5,7.4,1.5,0.4,0.2
201415,Academic year,National,E92000001,England,Final,Girls,Biological Sciences,62252,99.8,93,47.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.5,31.3,28.5,16.8,5.2,1.1,0.3,0.2
201415,Academic year,National,E92000001,England,Final,Total,Business Studies,74021,98.5,66.2,17.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.3,14.4,24.4,24,15.6,8.9,5.1,2.8
201415,Academic year,National,E92000001,England,Final,Boys,Business Studies,42806,98.2,64,15.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.7,12.9,23.9,24.6,16.1,9.4,5.5,3.2
201415,Academic year,National,E92000001,England,Final,Girls,Business Studies,31215,98.9,69.1,20.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.2,16.4,25.2,23.2,14.8,8.2,4.5,2.3
201415,Academic year,National,E92000001,England,Final,Total,Chemistry,123390,99.9,91.5,43.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,16.1,27.3,28.5,19.6,6.8,1.3,0.2,0.1
201415,Academic year,National,E92000001,England,Final,Boys,Chemistry,62852,99.9,90.4,40,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.9,26.2,29.2,21.2,7.6,1.5,0.3,0.1
201415,Academic year,National,E92000001,England,Final,Girls,Chemistry,60538,99.9,92.7,46.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,18.4,28.5,27.8,18,5.9,1,0.2,0.1
201415,Academic year,National,E92000001,England,Final,Total,Chinese,3286,99.8,95.9,79,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,63.9,15.1,9.6,7.2,2.7,0.9,0.3,c
201415,Academic year,National,E92000001,England,Final,Boys,Chinese,1761,99.7,94.1,75.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,58.7,16.9,10.7,7.8,3.9,1.1,0.5,c
201415,Academic year,National,E92000001,England,Final,Girls,Chinese,1525,99.9,97.9,83,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,70,13,8.3,6.6,1.4,0.5,0,c
201415,Academic year,National,E92000001,England,Final,Total,Classical Civilisation,3967,99.5,81.9,39.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,14,25.5,23.7,18.7,10.1,4.8,1.8,1
201415,Academic year,National,E92000001,England,Final,Boys,Classical Civilisation,2068,99.4,79.4,32.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,10.1,22.4,25.3,21.6,11.4,5.4,2.2,0.9
201415,Academic year,National,E92000001,England,Final,Girls,Classical Civilisation,1899,99.7,84.7,47,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,18.2,28.8,22.1,15.6,8.7,4.1,1.3,1
201415,Academic year,National,E92000001,England,Final,Total,Classical Greek,1201,99.9,97.6,88.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,70.7,17.6,6.5,2.8,1.3,0.7,c,c
201415,Academic year,National,E92000001,England,Final,Boys,Classical Greek,711,99.9,98.3,89.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,72,17.7,6.2,2.4,0.8,0.6,c,c
201415,Academic year,National,E92000001,England,Final,Girls,Classical Greek,490,100,96.5,86.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,68.8,17.3,6.9,3.5,2,1,c,c
201415,Academic year,National,E92000001,England,Final,Total,Communication Studies,9412,97,58.8,15.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.2,11.6,20,22.8,17.7,11,6.3,3.3
201415,Academic year,National,E92000001,England,Final,Boys,Communication Studies,4584,96.2,49.9,9.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.1,7.7,16.9,23.2,20.2,13.5,8.2,4.4
201415,Academic year,National,E92000001,England,Final,Girls,Communication Studies,4828,97.7,67.2,21.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.3,15.4,23,22.5,15.3,8.6,4.4,2.3
201415,Academic year,National,E92000001,England,Final,Total,Computer Science,33533,97.2,65.5,22.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.5,15.5,21.6,21.9,14.6,8.5,5.1,3.3
201415,Academic year,National,E92000001,England,Final,Boys,Computer Science,28101,97,64.2,20.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.1,14.8,21.2,22,14.9,8.8,5.5,3.6
201415,Academic year,National,E92000001,England,Final,Girls,Computer Science,5432,98.1,72.6,27.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.8,19.1,23.6,21.1,13.2,7.2,3.4,1.7
201415,Academic year,National,E92000001,England,Final,Total,Core Science,369198,98.5,59.2,8.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.3,7.4,19.6,31,21.4,10.5,5.3,2.1
201415,Academic year,National,E92000001,England,Final,Boys,Core Science,183841,98.2,55.8,6.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.9,6,17.9,31,22.4,11.4,6.1,2.4
201415,Academic year,National,E92000001,England,Final,Girls,Core Science,185357,98.7,62.5,10.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.6,8.8,21.2,30.9,20.3,9.7,4.5,1.7
201415,Academic year,National,E92000001,England,Final,Total,D & T: Electronic Products,7895,98,65.6,23.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.3,16.6,22,19.7,15,9.5,5.2,2.7
201415,Academic year,National,E92000001,England,Final,Boys,D & T: Electronic Products,7327,97.9,64.3,22.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.6,15.8,21.9,20,15.5,9.9,5.4,2.8
201415,Academic year,National,E92000001,England,Final,Girls,D & T: Electronic Products,568,99.5,82.9,43,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.7,27.3,24.3,15.7,9,3.3,2.3,1.9
201415,Academic year,National,E92000001,England,Final,Total,D & T: Food Technology,38423,98.6,61.4,17.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5,12.6,20.2,23.5,18.2,10.7,6,2.4
201415,Academic year,National,E92000001,England,Final,Boys,D & T: Food Technology,14091,97.6,45.6,7.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.5,5.6,14.5,24,23.2,15.2,9.4,4.1
201415,Academic year,National,E92000001,England,Final,Girls,D & T: Food Technology,24332,99.2,70.5,23.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.1,16.7,23.4,23.3,15.2,8.1,3.9,1.4
201415,Academic year,National,E92000001,England,Final,Total,D & T: Graphic Products,31859,97.4,58.6,17.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.5,12.1,18.4,22.6,17.2,11.5,6.5,3.6
201415,Academic year,National,E92000001,England,Final,Boys,D & T: Graphic Products,19958,96.6,50.8,11.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3,8.8,16.1,22.9,19.3,13.7,8,4.8
201415,Academic year,National,E92000001,England,Final,Girls,D & T: Graphic Products,11901,98.8,71.6,27.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.6,17.6,22.5,22,13.7,7.8,3.9,1.7
201415,Academic year,National,E92000001,England,Final,Total,D & T: Resistant Materials,51097,97.9,56.5,14.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.1,10.1,18.1,24.4,19.2,12,6.9,3.3
201415,Academic year,National,E92000001,England,Final,Boys,D & T: Resistant Materials,43489,97.7,53.9,11.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.2,8.6,17.4,24.7,20,12.8,7.5,3.6
201415,Academic year,National,E92000001,England,Final,Girls,D & T: Resistant Materials,7608,98.9,71.5,27.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9,18.3,22.1,22.1,14.1,7.6,3.8,1.8
201415,Academic year,National,E92000001,England,Final,Total,D & T: Systems & Control,2979,99,64.8,20.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.4,13.2,20.4,23.8,17.6,9.8,4.4,2.4
201415,Academic year,National,E92000001,England,Final,Boys,D & T: Systems & Control,2811,98.9,64.2,20,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.4,12.6,20.4,23.8,17.8,10,4.6,2.4
201415,Academic year,National,E92000001,England,Final,Girls,D & T: Systems & Control,168,99.4,74.4,30.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.5,23.8,20.2,23.8,15.5,6,1.8,1.8
201415,Academic year,National,E92000001,England,Final,Total,D & T: Textiles Technology,24202,99.1,71.6,26.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.3,17.3,24,21,14.1,7.8,3.9,1.7
201415,Academic year,National,E92000001,England,Final,Boys,D & T: Textiles Technology,752,96.3,38.4,6.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.3,5.5,12.5,19.1,19.8,18.8,13.2,6.1
201415,Academic year,National,E92000001,England,Final,Girls,D & T: Textiles Technology,23450,99.2,72.6,27.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.5,17.7,24.4,21.1,13.9,7.4,3.6,1.5
201415,Academic year,National,E92000001,England,Final,Total,Dance,12006,99,66.6,21.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.2,16.7,20.6,24,17.4,9.6,3.9,1.5
201415,Academic year,National,E92000001,England,Final,Boys,Dance,842,98.8,61.3,18.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.7,15.3,18.2,25.1,18.8,12.6,4.5,1.7
201415,Academic year,National,E92000001,England,Final,Girls,Dance,11164,99,67,22.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.4,16.8,20.8,23.9,17.3,9.4,3.9,1.5
201415,Academic year,National,E92000001,England,Final,Total,Drama,70851,99.3,73.2,23.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.6,17.5,25.5,24.6,15.3,6.8,2.9,1.1
201415,Academic year,National,E92000001,England,Final,Boys,Drama,27237,99,65.5,17.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.9,13.1,22.5,25.9,18.8,9,4.1,1.7
201415,Academic year,National,E92000001,England,Final,Girls,Drama,43614,99.5,78.1,26.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.7,20.2,27.3,23.8,13.2,5.4,2.1,0.8
201415,Academic year,National,E92000001,England,Final,Total,Economics,9454,98.6,77.1,28.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.1,22.5,28.8,19.7,11.3,5.7,2.9,1.5
201415,Academic year,National,E92000001,England,Final,Boys,Economics,6378,98.6,77,28.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.3,22.2,28.9,19.5,11.4,5.6,2.9,1.6
201415,Academic year,National,E92000001,England,Final,Girls,Economics,3076,98.6,77.3,28.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.6,23.2,28.5,20,11.2,5.9,2.9,1.3
201415,Academic year,National,E92000001,England,Final,Total,English,363402,99.3,74.8,18.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.1,14.4,26.9,29.4,15.5,5.8,2.2,0.9
201415,Academic year,National,E92000001,England,Final,Boys,English,176842,99.1,67.2,12.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.4,10.1,23.4,31.3,19.2,8,3.3,1.4
201415,Academic year,National,E92000001,England,Final,Girls,English,186560,99.6,82,24.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.7,18.4,30.3,27.6,12.1,3.8,1.3,0.5
201415,Academic year,National,E92000001,England,Final,Total,English Literature,407066,99,75.7,22,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.1,17,28.9,24.8,14,6.1,2.4,0.9
201415,Academic year,National,E92000001,England,Final,Boys,English Literature,195575,98.8,68.4,15.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.2,12.3,26.1,26.8,17.4,8.3,3.4,1.3
201415,Academic year,National,E92000001,England,Final,Girls,English Literature,211491,99.3,82.4,28,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.8,21.2,31.5,22.9,11,4,1.4,0.5
201415,Academic year,National,E92000001,England,Final,Total,English Studies,721,99.7,51.5,3.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.4,2.6,19.7,28.7,26.4,14.8,5.8,1.2
201415,Academic year,National,E92000001,England,Final,Boys,English Studies,353,99.7,45.3,1.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0,1.4,14.7,29.2,24.9,20.1,7.6,1.7
201415,Academic year,National,E92000001,England,Final,Girls,English Studies,368,99.7,57.3,4.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.8,3.8,24.5,28.3,27.7,9.8,4.1,0.8
201415,Academic year,National,E92000001,England,Final,Total,French,151095,99.7,69.9,23.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.7,13.4,19.1,27.8,19.4,7.1,2.5,0.8
201415,Academic year,National,E92000001,England,Final,Boys,French,64214,99.5,63.4,18.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.4,10.8,17,28.2,22.2,9.3,3.6,1.1
201415,Academic year,National,E92000001,England,Final,Girls,French,86881,99.8,74.8,26.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.4,15.3,20.6,27.4,17.3,5.4,1.8,0.5
201415,Academic year,National,E92000001,England,Final,Total,Further Additional Science,22894,99.8,80.2,33.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,13.5,20.1,24,22.6,14,4.5,1,0.2
201415,Academic year,National,E92000001,England,Final,Boys,Further Additional Science,11420,99.9,78.2,31,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,11.7,19.2,23.6,23.7,15.2,4.9,1.3,0.3
201415,Academic year,National,E92000001,England,Final,Girls,Further Additional Science,11474,99.8,82.1,36.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,15.3,20.9,24.4,21.5,12.7,4,0.8,0.2
201415,Academic year,National,E92000001,England,Final,Total,General Studies,9523,92.6,39.5,9.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2,7.1,12.6,17.7,20.6,15.4,10.2,6.9
201415,Academic year,National,E92000001,England,Final,Boys,General Studies,4961,90.9,36.2,8.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.7,6.6,11.5,16.3,18.6,16,11.5,8.6
201415,Academic year,National,E92000001,England,Final,Girls,General Studies,4562,94.5,43,10,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.3,7.7,13.7,19.3,22.8,14.8,8.8,5.1
201415,Academic year,National,E92000001,England,Final,Total,Geography,211397,99.1,69.4,27.2,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.6,17.6,20.6,21.6,14.6,8.5,4.5,2.1
201415,Academic year,National,E92000001,England,Final,Boys,Geography,113351,98.9,65.7,22.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.3,15.5,20,22.9,16.2,9.6,5.1,2.5
201415,Academic year,National,E92000001,England,Final,Girls,Geography,98046,99.3,73.7,32.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12.3,20,21.4,20.1,12.8,7.3,3.8,1.7
201415,Academic year,National,E92000001,England,Final,Total,German,52746,99.8,74.5,22.7,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,8.3,14.4,22.9,28.8,17.7,5.3,1.7,0.6
201415,Academic year,National,E92000001,England,Final,Boys,German,25466,99.7,69.3,18.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,6.8,12.1,20.9,29.6,20.4,6.9,2.3,0.8
201415,Academic year,National,E92000001,England,Final,Girls,German,27280,99.8,79.3,26.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.7,16.6,24.8,28.1,15.1,3.9,1.2,0.4
201415,Academic year,National,E92000001,England,Final,Total,Health and Social Care,18370,96.9,54.7,10.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.7,9,19,24.9,18.7,11.8,7.2,4.5
201415,Academic year,National,E92000001,England,Final,Boys,Health and Social Care,1200,91.1,28.3,2.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,2.5,8.6,17.1,19.6,17.8,15,10.4
201415,Academic year,National,E92000001,England,Final,Girls,Health and Social Care,17170,97.3,56.5,11.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,9.5,19.7,25.5,18.7,11.3,6.7,4.1
201415,Academic year,National,E92000001,England,Final,Total,History,229069,98,69,28.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,9.8,19,21.6,18.6,12.5,8.1,5.2,3.1
201415,Academic year,National,E92000001,England,Final,Boys,History,110702,97.3,64.9,23.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,7.3,16.6,21.2,19.7,13.8,9,6,3.7
201415,Academic year,National,E92000001,England,Final,Girls,History,118367,98.6,72.9,33.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,12.1,21.3,22,17.6,11.3,7.3,4.5,2.5
201415,Academic year,National,E92000001,England,Final,Total,Home Economics,27154,98.4,55,12.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.8,10,18.5,23.7,20.4,12.8,7,3.2
201415,Academic year,National,E92000001,England,Final,Boys,Home Economics,3307,97.4,39,4.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,0.7,4.2,11.3,22.8,23.9,18.3,11.5,4.7
201415,Academic year,National,E92000001,England,Final,Girls,Home Economics,23847,98.5,57.3,13.9,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.1,10.8,19.5,23.9,19.9,12,6.4,3
201415,Academic year,National,E92000001,England,Final,Total,Hospitality and Catering,2449,98,52.9,9.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.8,7.3,17.5,26.3,22.3,14.3,6.8,1.7
201415,Academic year,National,E92000001,England,Final,Boys,Hospitality and Catering,1055,97.7,39.1,2.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,2,11.5,25.6,25.8,18.9,11.5,2.5
201415,Academic year,National,E92000001,England,Final,Girls,Hospitality and Catering,1394,98.2,63.3,14.3,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,c,11.3,22.1,26.8,19.7,10.8,3.3,1.1
201415,Academic year,National,E92000001,England,Final,Total,Humanities,8400,95,47.2,10.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.9,8.2,15.9,21.2,18.3,13.7,9.4,6.5
201415,Academic year,National,E92000001,England,Final,Boys,Humanities,4362,93.9,40.1,6.4,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,1.1,5.3,13.4,20.3,19,15.8,10.8,8.3
201415,Academic year,National,E92000001,England,Final,Girls,Humanities,4038,96.2,54.8,14.1,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,2.8,11.3,18.5,22.2,17.5,11.5,7.8,4.5
201415,Academic year,National,E92000001,England,Final,Total,Information Technology,99561,97.8,67.3,19.6,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,4.3,15.3,24,23.7,14.4,7.8,5,3.2
201415,Academic year,National,E92000001,England,Final,Boys,Information Technology,57010,97.5,64.6,16.5,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,3.2,13.3,23.6,24.6,15,8.4,5.7,3.7
201415,Academic year,National,E92000001,England,Final,Girls,Information Technology,42551,98.2,70.9,23.8,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,z,5.7,18.1,24.6,22.5,13.6,7.1,4.1,2.5
